2023-10-30 15:33:49,131 | INFO | MainProcess | MainThread | Projects folder: ./sample_projects/*
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Stream_segs> -> <Port_Int: Time to Event>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Stream_segs> <--> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Stream_segs> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Stream_segs> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Stream_segs> <--> <Port_Any: Input>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Stream_segs> <--> <Port_Any: Sync>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Stream_segs> -> <Port_stringable: Text>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> <--> <Port_Matrix_Number: SSM>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> -> <Port_np_compatible: Trigger 1>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> -> <Port_np_compatible: Trigger 2>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> -> <Port_np_compatible: Trigger>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim>  <Port_ListUnique_Str: Channel Names>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> -> <Port_List_Int: File>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim>  <Port_Dict: Meta>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim>  <Port_Number: Percent>
2023-10-30 15:34:03,511 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> <--> <Port_Any: Any>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> -> <Port_Int: Trigger>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> -> <Port_Int: Time to Event>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> -> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> -> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> -> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> <--> <Port_Any: Input>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> <--> <Port_Any: Sync>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: Sim> -> <Port_stringable: Text>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> -> <Port_np_compatible: Trigger 1>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> -> <Port_np_compatible: Trigger 2>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> -> <Port_np_compatible: Trigger>
2023-10-30 15:34:03,512 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM>  <Port_ListUnique_Str: Channel Names>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> -> <Port_List_Int: File>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM>  <Port_Dict: Meta>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM>  <Port_Number: Percent>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> <--> <Port_Any: Any>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> -> <Port_Int: Trigger>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> -> <Port_Int: Time to Event>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> -> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> -> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> -> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> <--> <Port_Any: Input>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> <--> <Port_Any: Sync>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_Matrix_Number: SSM> -> <Port_stringable: Text>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_np_compatible: Trigger 2>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_np_compatible: Trigger>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1>  <Port_ListUnique_Str: Channel Names>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_List_Int: File>
2023-10-30 15:34:03,513 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1>  <Port_Dict: Meta>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_Number: Percent>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_Any: Any>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_Int: Trigger>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_Int: Time to Event>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_Any: Input>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_Any: Sync>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 1> <--> <Port_stringable: Text>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_np_compatible: Trigger>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2>  <Port_ListUnique_Str: Channel Names>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_List_Int: File>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2>  <Port_Dict: Meta>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_Number: Percent>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_Any: Any>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_Int: Trigger>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_Int: Time to Event>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_Any: Input>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_Any: Sync>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger 2> <--> <Port_stringable: Text>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger>  <Port_ListUnique_Str: Channel Names>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_List_Int: File>
2023-10-30 15:34:03,514 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger>  <Port_Dict: Meta>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_Number: Percent>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_Any: Any>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_Int: Trigger>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_Int: Time to Event>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_Any: Input>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_Any: Sync>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Trigger> <--> <Port_stringable: Text>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names> -> <Port_List_Int: File>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names>  <Port_Dict: Meta>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names>  <Port_Number: Percent>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names> <--> <Port_Any: Any>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names> -> <Port_Int: Trigger>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names> -> <Port_Int: Time to Event>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names>  <Port_np_compatible: Data NP>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names>  <Port_np_compatible: Data 1>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names>  <Port_np_compatible: Data 2>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names> <--> <Port_Any: Input>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names> <--> <Port_Any: Sync>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_ListUnique_Str: Channel Names> <--> <Port_stringable: Text>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File>  <Port_Dict: Meta>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File>  <Port_Number: Percent>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File> <--> <Port_Any: Any>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File> -> <Port_Int: Trigger>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File> -> <Port_Int: Time to Event>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File> <--> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,515 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File> <--> <Port_Any: Input>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File> <--> <Port_Any: Sync>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Int: File> <--> <Port_stringable: Text>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Dict: Meta>  <Port_Number: Percent>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Dict: Meta> -> <Port_Any: Any>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Dict: Meta> -> <Port_Int: Trigger>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Dict: Meta> -> <Port_Int: Time to Event>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Dict: Meta>  <Port_np_compatible: Data NP>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Dict: Meta>  <Port_np_compatible: Data 1>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Dict: Meta>  <Port_np_compatible: Data 2>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Dict: Meta> -> <Port_Any: Input>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Dict: Meta> -> <Port_Any: Sync>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Dict: Meta> -> <Port_stringable: Text>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Number: Percent> <--> <Port_Any: Any>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Number: Percent> <--> <Port_Int: Trigger>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Number: Percent> <--> <Port_Int: Time to Event>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Number: Percent> <--> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Number: Percent> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Number: Percent> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Number: Percent> <--> <Port_Any: Input>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Number: Percent> <--> <Port_Any: Sync>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Number: Percent> <--> <Port_stringable: Text>
2023-10-30 15:34:03,516 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Any> <--> <Port_Int: Trigger>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Any> <--> <Port_Int: Time to Event>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Any> <--> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Any> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Any> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Any> <--> <Port_Any: Input>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Any> <--> <Port_Any: Sync>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Any> <--> <Port_stringable: Text>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Trigger> <--> <Port_Int: Time to Event>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Trigger> <--> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Trigger> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Trigger> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Trigger> <--> <Port_Any: Input>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Trigger> <--> <Port_Any: Sync>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Trigger> <--> <Port_stringable: Text>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Time to Event> <--> <Port_np_compatible: Data NP>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Time to Event> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Time to Event> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Time to Event> <--> <Port_Any: Input>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Time to Event> <--> <Port_Any: Sync>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_Int: Time to Event> <--> <Port_stringable: Text>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data NP> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data NP> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data NP> <--> <Port_Any: Input>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data NP> <--> <Port_Any: Sync>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data NP> <--> <Port_stringable: Text>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data 1> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data 1> <--> <Port_Any: Input>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data 1> <--> <Port_Any: Sync>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data 1> <--> <Port_stringable: Text>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data 2> <--> <Port_Any: Input>
2023-10-30 15:34:03,517 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data 2> <--> <Port_Any: Sync>
2023-10-30 15:34:03,518 | INFO | MainProcess | MainThread | Allowed directions: <Port_np_compatible: Data 2> <--> <Port_stringable: Text>
2023-10-30 15:34:03,518 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Input> <--> <Port_Any: Sync>
2023-10-30 15:34:03,518 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Input> <--> <Port_stringable: Text>
2023-10-30 15:34:03,518 | INFO | MainProcess | MainThread | Allowed directions: <Port_Any: Sync> <--> <Port_stringable: Text>
2023-10-30 15:34:07,494 | DEBUG | MainProcess | MainThread | initial node used for saving: Data input [In_function]
2023-10-30 15:34:08,049 | INFO | MainProcess | MainThread | Back to Home Screen
2023-10-30 15:34:08,049 | INFO | MainProcess | MainThread | CWD: /Users/yale/Repositories/livenodes/smart-studio
2023-10-30 15:34:08,062 | INFO | MainProcess | MainThread | Ref count old view (Home) 6
2023-10-30 15:34:08,062 | INFO | MainProcess | MainThread | Nr of views: 1
2023-10-30 15:34:09,381 | INFO | MainProcess | MainThread | Configuring: ./sample_projects/calculator/./pipelines/asd.json
2023-10-30 15:34:09,381 | INFO | MainProcess | MainThread | CWD: /Users/yale/Repositories/livenodes/smart-studio/sample_projects/calculator
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data>  <Port_List_Str: Channel Names>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data>  <Port_List_Str: Annotation>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_Any: Data 1>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_Any: Data 2>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> -> <Port_Int: Toggle>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_Any: Data>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_Data: Stream>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_Data: Stream_segs>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data>  <Port_Matrix_Number: Sim>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data>  <Port_Matrix_Number: SSM>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_np_compatible: Trigger 1>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_np_compatible: Trigger 2>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_np_compatible: Trigger>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data>  <Port_ListUnique_Str: Channel Names>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> -> <Port_List_Int: File>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data>  <Port_Dict: Meta>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data>  <Port_Number: Percent>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_Any: Any>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> -> <Port_Int: Trigger>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> -> <Port_Int: Time to Event>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_np_compatible: Data NP>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_np_compatible: Data 1>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_np_compatible: Data 2>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_Any: Input>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> <--> <Port_Any: Sync>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_Data: Data> -> <Port_stringable: Text>
2023-10-30 15:34:09,384 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names> <--> <Port_List_Str: Annotation>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names> <--> <Port_Any: Data 1>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names> <--> <Port_Any: Data 2>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names> -> <Port_Int: Toggle>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names> <--> <Port_Any: Data>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names>  <Port_Data: Stream>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names>  <Port_Data: Stream_segs>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names>  <Port_Matrix_Number: Sim>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names>  <Port_Matrix_Number: SSM>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names>  <Port_np_compatible: Trigger 1>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names>  <Port_np_compatible: Trigger 2>
2023-10-30 15:34:09,385 | INFO | MainProcess | MainThread | Allowed directions: <Port_List_Str: Channel Names>  <Port_np_compatible: Trigger>
